AGE;GNDR;ADMIT;COLLEGE;STUDENT_MAJOR;DIPLOMA_DESCRIPTION;STUDENT_LEVEL;SCHOOL;SCHOOL_CITY;CITIZENSHIP
24;F;Spring 2010-2011;Health Sciences;Nursing - Bdg;;Undergraduate;;;Non Citizen
24;F;Spring 2010-2011;Health Sciences;Nursing - Bdg;;Undergraduate;;;Non Citizen
28;F;Spring 2010-2011;Health Sciences;Nursing - Bdg;;Undergraduate;;;Non Citizen
24;F;Spring 2010-2011;Health Sciences;Nursing - Bdg;;Undergraduate;;;Non Citizen
31;M;Spring 2010-2011;Health Sciences;Nursing - Bdg;;Undergraduate;;;Non Citizen
20;F;Spring 2010-2011;Health Sciences;Physiotherapy;Pak. Board Cert. -Scientific;Undergraduate;Undeclared;;Non Citizen
20;F;Spring 2010-2011;Health Sciences;Physiotherapy;High School -Scientific;Undergraduate;Sharjah American Intl School;SHARJAH;Non Citizen
19;M;Spring 2010-2011;Health Sciences;Physiotherapy;Secondary School -Scientific;Undergraduate;Tawam Private Model School;;Non Citizen
39;F;Spring 2010-2011;Law;Private Law;Bachelor;Graduate;UAE University;Al Ain;UAE-Dubai
29;M;Spring 2010-2011;Law;Public Law;;Graduate;Dubai Police General H. Q.;DUBAI;UAE-Dubai
24;M;Spring 2010-2011;Law;Public Law;Bachelor;Graduate;University of Sharjah;SHARJAH;UAE-Sharjah
32;F;Spring 2010-2011;Law;Public Law;Bachelor;Graduate;University of Sharjah;SHARJAH;Non Citizen
28;M;Spring 2010-2011;Law;Public Law;Bachelor;Graduate;University of Sharjah;SHARJAH;GCC
38;M;Spring 2010-2011;Law;Public Law;Bachelor;Graduate;University of Sharjah;SHARJAH;GCC
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;King Abdul Aziz National Sec;AL KHOBAR;GCC
19;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Mazaya Private School;Sharjah;Non Citizen
19;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Qurtuba Secondary G;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Khaldia Secondary;SHARJAH;UAE-Sharjah
20;F;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al-Shurooq Private School;Dubai;UAE-Abu Dhabi
21;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Mareya Al-Qebteya Secondary G;DUBAI;Non Citizen
19;F;Spring 2010-2011;Law;Law;IG -Literature;Undergraduate;Research Science School;DUBAI;UAE-Dubai
22;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Mazaya Private School;Sharjah;Non Citizen
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al-Aalam Al-Jadeed Private Sch;Dubai;Non Citizen
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Shaima Sec. School;Doha;GCC
20;F;Spring 2010-2011;Law;Law;High School -Literature;Undergraduate;Al Ittehad Secondary;;UAE-Abu Dhabi
22;F;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Raheeb Basic  G;AL FUJAIRAH;UAE-Al Fujairah
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
20;F;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Ula Private School;Sharjah;Non Citizen
26;F;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Dar Al Salam Pvt;RIYADH;GCC
36;F;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Gobaibah Secondary G.;SHARJAH;UAE-Dubai
21;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al-Aalam Al-Jadeed Private Sch;Dubai;Non Citizen
19;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;Non Citizen
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
22;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Wakra Secondary;QATAR;GCC
22;F;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Undeclared;;GCC
33;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Fatima Al Zahra' Secondary G.;SHARJAH;UAE-Sharjah
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Um Amarah Sec. Sch. Edu. G.;Sharjah;UAE-Sharjah
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Qurtuba Secondary G;KUWAIT;GCC
18;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Shaima Sec. School;Doha;GCC
19;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Sahel Private school;Sharjah;UAE-Sharjah
21;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Shefa' Bint Abdulla Sec;SUHAR;UAE-Sharjah
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Imam Malek Secondary;KUWAIT;GCC
24;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Mohammed Bin Hamad Al Sharqi;AL FUJAIRAH;UAE-Al Fujairah
22;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
21;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Mahmoud Secondary;KALBA;UAE-Sharjah
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Mahmoud Secondary;KALBA;UAE-Sharjah
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Ibn Al Ameed;;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Dhaid Secondary Sch.;SHARJAH;UAE-Sharjah
23;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;King Faisal Boys' School;Sharjah;UAE-Sharjah
20;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Umm Hakeem Secondary;DOHA;GCC
24;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Hamdan Bin Rashid Basic/Sec B;DUBAI;UAE-Dubai
19;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Hudaibia Girls Sec. Sch.;Ras Al Khaima;UAE-Sharjah
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
21;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al-Bayan Private School;Sharjah;UAE-Al Fujairah
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Abdullah Al Otaibi;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Zied Secondary;SHARJAH;UAE-Sharjah
21;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Ras Alkhaimah
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Waheeda Secondary;DUBAI;Nil (No Official Documents)
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Abu Sa'eed Al Kodary Secondary;AJMAN;UAE-Ajman
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Masafi Secondary B;MASSAFI;UAE-Ras Alkhaimah
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Hikmah Private Sec. Sch.;AJMAN;UAE-Sharjah
27;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Saif Al-Yarubi Sec .B. Sch.;Sharjah;UAE-Sharjah
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Ahmed Meshari Al Adwani Sec;AL EDAILYAH;GCC
19;M;Spring 2010-2011;Law;Law;High School -Scientific;Undergraduate;Dubai National School.;DUBAI;UAE-Dubai
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Hamad BinAbdul. AlSharqi Sec B;AL FUJAIRAH - EMIRAT;UAE-Al Fujairah
20;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
32;M;Spring 2010-2011;Law;Law;Secondary School -Shari'a;Undergraduate;Shari'a and Language Institute;Ras Al-Khaima;UAE-Sharjah
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Hamad BinAbdul. AlSharqi Sec B;AL FUJAIRAH - EMIRAT;UAE-Al Fujairah
32;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Mahmoud Secondary;KALBA;UAE-Sharjah
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Hamdan Bin Rashid Basic/Sec B;DUBAI;UAE-Dubai
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Abu Tammam B Basic & Secondary;Fujairah;UAE-Al Fujairah
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
21;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Salman Al Faresi Secondary B;Kuwait;GCC
30;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Nu'man Bin Basheer Sec;AJMAN;UAE-Ajman
21;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Undeclared;;GCC
19;F;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Rashed Al Salleh Pvt Sec;DUBAI;Non Citizen
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Saleh Shehab Secondary;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Saleh Shehab Secondary;KUWAIT;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Yousuf Bin Issa Secondary B;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Spring 2010-2011;Law;Law;High School -Literature;Undergraduate;Undeclared;;GCC
21;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Saleh Shehab Secondary;KUWAIT;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Imam Malek Secondary;KUWAIT;GCC
22;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Hamad Bin Issa Al Rajeeb Sec;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Wakra Secondary;QATAR;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Jaber Mubarak Alsabah Sec;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Ahmed Bin Hanbel Secondary;SHARJAH;UAE-Sharjah
20;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Wakra Secondary;QATAR;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Wakra Secondary;QATAR;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Undeclared;;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Jasem Bin Hamad Secondary;DOHA;GCC
21;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Halwan Secondary;SHARJAH;Nil (No Official Documents)
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Ahmed Bin Hanbel Secondary;SHARJAH;UAE-Passport
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Ahmed Al Bashar Al Roomi Sec;KUWAIT;GCC
22;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Abdulla Al Jaber Secondary;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Palestine Sec. Sch. B.;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Rayyan Al Jadeed Sec B;DOHA;GCC
18;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
18;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Nasser Bin Abdullah Al-Attya;Doha;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Yazeed Bin Al Muhalab Sec;OMAN;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Jasem Bin Hamad Secondary;DOHA;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Abdullah Al Otaibi;KUWAIT;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Asma'e Secondary;KUWAIT;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Mahmoud Secondary;KALBA;UAE-Sharjah
22;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Undeclared;;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Ahmed Al Bashar Al Roomi Sec;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Yousuf Bin Issa Secondary B;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Abdullah Al Otaibi;KUWAIT;GCC
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Emarites Pvt Secondary;AL FUJAIRAH;Non Citizen
23;M;Spring 2010-2011;Law;Law;H.Sch. Pre-Uni. -Literature;Undergraduate;Undeclared;;Non Citizen
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Undeclared;;GCC
21;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Yousuf Bin Issa Secondary B;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Rashed Al Salleh Pvt Sec;DUBAI;Non Citizen
21;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al Khaldia Secondary;SHARJAH;UAE-Sharjah
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Nasir Abdulmuhsin Alsaeed Sec.;Kuwait;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Scientific;Undergraduate;Al Rashed Al Salleh Pvt Sec;DUBAI;Non Citizen
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Al-Jawdah Boys School;Ras Al-Khaima;UAE-Abu Dhabi
20;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Jaber Mubarak Alsabah Sec;KUWAIT;GCC
19;M;Spring 2010-2011;Law;Law;Secondary School -Literature;Undergraduate;Hamad BinAbdul. AlSharqi Sec B;AL FUJAIRAH - EMIRAT;UAE-Al Fujairah
19;F;Spring 2010-2011;No College Designated;Architectural Engineering;Secondary School -Scientific;Intensive English;Undeclared;;Non Citizen
19;F;Spring 2010-2011;No College Designated;Architectural Engineering;Secondary School -Scientific;Intensive English;Dohat Al Adab Secondary;OMAN;GCC
20;M;Spring 2010-2011;No College Designated;Architectural Engineering;Secondary School -Scientific;Intensive English;Undeclared;;GCC
23;M;Spring 2010-2011;No College Designated;Architectural Engineering;Bacalorate -Scientific;Intensive English;Undeclared;;Non Citizen
19;F;Spring 2010-2011;No College Designated;Biotechnology;Secondary School -Scientific;Intensive English;Al Hesn Private School;Dubai;UAE-Passport
21;M;Spring 2010-2011;No College Designated;Civil Engineering;Secondary School -Scientific;Intensive English;Al Mansoor Secondary B;BAGHDAD;Non Citizen
19;M;Spring 2010-2011;No College Designated;Civil Engineering;Secondary School -Scientific;Intensive English;Al Ahlia Pvt Secondary;SHARJAH;Non Citizen
19;M;Spring 2010-2011;No College Designated;Civil Engineering;Secondary School -Scientific;Intensive English;Al Mahmoud Secondary;KALBA;UAE-Sharjah
21;M;Spring 2010-2011;No College Designated;Civil Engineering;Secondary School -Scientific;Intensive English;Al Rashediah Secondary;AJMAN;Non Citizen
19;M;Spring 2010-2011;No College Designated;Civil Engineering;Secondary School -Scientific;Intensive English;Al Waheeda Secondary;DUBAI;Non Citizen
21;M;Spring 2010-2011;No College Designated;Civil Engineering;Secondary School -Scientific;Intensive English;Undeclared;;Non Citizen
19;M;Spring 2010-2011;No College Designated;Civil Engineering;Secondary School -Scientific;Intensive English;Al Ahlia Al Khayria Secondary;DUBAI;Non Citizen
19;M;Spring 2010-2011;No College Designated;Civil Engineering;Secondary School -Scientific;Intensive English;Al Ma'arifa Pvt Intr. School;SHARJAH;Non Citizen
20;F;Spring 2010-2011;No College Designated;Clinical Nutrition & Dietetics;Secondary School -Scientific;Intensive English;Asma Bint Amro Al Ansariya;AL SUWAIQ;GCC
22;F;Spring 2010-2011;No College Designated;Clinical Nutrition & Dietetics;Secondary School -Scientific;Intensive English;Ibn Khaldoon Pvt Secondary;SHARJAH;Non Citizen
18;F;Spring 2010-2011;No College Designated;Clinical Nutrition & Dietetics;Secondary School -Scientific;Intensive English;Rosary School;SHARJAH;Non Citizen
23;F;Spring 2010-2011;No College Designated;Clinical Nutrition & Dietetics;Secondary School -Scientific;Intensive English;Al Sho'ala Private Sch.;SHARJAH;Non Citizen
19;F;Spring 2010-2011;No College Designated;Clinical Nutrition & Dietetics;Secondary School -Scientific;Intensive English;Al A'redh Al Ahleya;RIYADH;GCC
19;M;Spring 2010-2011;No College Designated;Clinical Nutrition & Dietetics;H.Sch. Pre-Uni. -Scientific;Intensive English;Adab Iranian Pvt School;DUBAI;Non Citizen
23;M;Spring 2010-2011;No College Designated;Clinical Nutrition & Dietetics;Secondary School -Scientific;Intensive English;Al Maqam Secondary;ABU DHABI;UAE-Abu Dhabi
21;F;Spring 2010-2011;No College Designated;Common Business Program;Secondary School -Literature;Intensive English;Dar Al Salam Pvt;RIYADH;GCC
19;F;Spring 2010-2011;No College Designated;Common Business Program;Secondary School -Scientific;Intensive English;Al-Shurooq Private School;Dubai;UAE-Abu Dhabi
19;F;Spring 2010-2011;No College Designated;Common Business Program;Secondary School -Literature;Intensive English;Mareya Al-Qebteya Secondary G;DUBAI;Non Citizen
19;F;Spring 2010-2011;No College Designated;Common Business Program;Secondary School -Scientific;Intensive English;Second Secondary Sch in Sayhat;Sayhat;GCC
19;F;Spring 2010-2011;No College Designated;Common Business Program;High School -Scientific;Intensive English;Undeclared;;Non Citizen
29;F;Spring 2010-2011;No College Designated;Common Business Program;Secondary School -Literature;Intensive English;Undeclared;;GCC
19;F;Spring 2010-2011;No College Designated;Common Business Program;IG -Literature;Intensive English;Arab Unity School;DUBAI;Non Citizen
22;M;Spring 2010-2011;No College Designated;Common Business Program;High School -Scientific;Intensive English;Huichun Middle School;Harbin;Non Citizen
20;F;Spring 2010-2011;No College Designated;Common Business Program;Secondary School -Scientific;Intensive English;Amna Bint Wahb Sec. Sch.G.;Dubai;Non Citizen
